36280237089,笔记本,2000,1.使用时长：2012年购买2.新旧程度描述：9成新3.存在的问题：无问题4.到手时间/有效期/适用条...,2015-07-23 20:57:34,2015-07-26 20:57:32,御品轩33,山东青岛,2,0,http://2.taobao.com/item.htm?id=36280237089,http://img.alicdn.com/bao/uploaded/i3/T1pUC9Fd0bXXcJ6vQ4_120x120.jpg,Lenovo
36313111298,联想扬天（Lenovo）X200 13.0英寸笔记本电脑,2000,1.使用时长：1年2.新旧程度描述：9成3.存在的问题：无4.到手时间/有效期/适用条件：无 ,2015-07-07 00:00:00,2015-07-26 20:55:21,风影无界,安徽合肥,1,0,http://2.taobao.com/item.htm?id=36313111298,http://img.alicdn.com/bao/uploaded/i2/TB1p68vIFXXXXX4XVXXqTdBFFXX_120x120.jpg,Lenovo
36336888882,联想扬天（Lenovo）X200 13.0英寸笔记本电脑,2000,1.使用时长：1年2.新旧程度描述：9成新3.存在的问题：无4.到手时间/有效期/适用条件：无 ,2015-07-07 00:00:00,2015-07-26 20:55:21,风影无界,安徽合肥,1,0,http://2.taobao.com/item.htm?id=36336888882,http://img.alicdn.com/bao/uploaded/i2/TB1Ny4IIFXXXXaDXpXX1RxxFFXX_120x120.jpg,Lenovo
36337240047,联想扬天（Lenovo）X200 13.0英寸笔记本电脑,2000, 1.使用时长：1年2.新旧程度描述：9成新3.存在的问题：无4.到手时间/有效期/适用条件：无,2015-07-07 00:00:00,2015-07-26 20:55:21,风影无界,安徽合肥,0,0,http://2.taobao.com/item.htm?id=36337240047,http://img.alicdn.com/bao/uploaded/i4/TB1EEduIFXXXXXuXVXXJAhkFFXX_120x120.jpg,Lenovo
36360307993,联想Y470 I5,3000,"1.使用时长：8个月2.新旧程度描述：9成新,照片拍的不好，原装膜没有撕过3.存在的问题：无任何问题，...",2015-03-14 00:00:00,2015-07-26 20:55:21,tb8675919_88,浙江金华,6,4,http://2.taobao.com/item.htm?id=36360307993,http://img.alicdn.com/bao/uploaded/i1/T1AZUbFkNXXXcCzpbb_120x120.jpg,Lenovo
36624594168,二手Lenovo联想Y460A  IFI  小Y 游戏本,1999,新机6300 在安徽老家买的  现在2200元 急转 现在换了新电脑！机...,2015-04-13 00:00:00,2015-07-26 20:55:21,玩具航母店,浙江杭州,5,18,http://2.taobao.com/item.htm?id=36624594168,http://img.alicdn.com/bao/uploaded/i3/T1cMm7Fp0dXXb.H8w._120x120.jpg,Lenovo
36708267415,联想笔记本,2800,1.使用时长：1年半2.新旧程度描述：80以上3.存在的问题：不任何问题4.到手时间/有效期/适用条件长...,2014-11-29 00:00:00,2015-07-26 20:55:21,飞扬云兮,山东枣庄,1,0,http://2.taobao.com/item.htm?id=36708267415,http://img.alicdn.com/bao/uploaded/i3/T1TMw.FndeXXbbA9Q9_120x120.jpg,Lenovo
36732316956,笔记本,3000,8成新联想电脑。 ,2015-07-01 00:00:00,2015-07-26 20:55:21,冰冷夏夜05,山西太原,0,0,http://2.taobao.com/item.htm?id=36732316956,http://img.alicdn.com/bao/uploaded/i4/T1cWVmFyJdXXXyyFZ2_120x120.jpg,Lenovo
36822993114,二手转卖 联想IBM Thinkpad X201 PL2 港行,1600,1.使用时长：2年2.新旧程度描述：8成新3.存在的问题：无问题4.适用条件：办公商务笔记本,2015-05-20 00:00:00,2015-07-26 20:55:21,fish0506,浙江杭州,3,10,http://2.taobao.com/item.htm?id=36822993114,http://img.alicdn.com/bao/uploaded/i4/TB1M8LfHVXXXXXYXpXX8MmN.VXX_120x120.jpg,Lenovo
36851438872,联想 G490AT,1990,NoDesc,2015-07-29 22:41:15,2015-07-30 12:41:13,sunyihansunzhide,上海上海,1,1,http://2.taobao.com/item.htm?id=36851438872,http://img.alicdn.com/bao/uploaded/i3/T1ai8rFEleXXapLF_a_120x120.jpg,Lenovo
37089029835,thinkpad r400 二手笔记本出让,1788,thinkpadr400仅供参考。二手笔记本。使用3年，保存依旧完好。产品名称：ThinkPadR4002784A48品牌:&nb...,2015-07-29 20:33:28,2015-07-29 20:40:27,yuncai1313,山东威海,4,4,http://2.taobao.com/item.htm?id=37089029835,http://img.alicdn.com/bao/uploaded/i3/T1SuhJFslbXXXk9sA._120x120.jpg,Lenovo
37152924893,96新联想笔记本,1920,自己用的95新联想笔记本一台，过年回去想换一台i7超薄本本，因此低级转让，电脑没有任何毛病，成色也起码是...,2015-04-18 00:00:00,2015-07-26 21:03:34,kbz1988,江苏苏州,3,0,http://2.taobao.com/item.htm?id=37152924893,http://img.alicdn.com/bao/uploaded/i3/T14t0NFqNlXXbTEhI7_120x120.jpg,Lenovo
37161782214,9成7新ThinkPad T500 急等用钱-低价出售联想笔记本电脑,1500,1.使用时长：2.新旧程度描述：3.存在的问题：4.到手时间/有效期/适用条件：请联系本人QQ2958018...,2015-06-01 00:00:00,2015-07-29 20:43:22,纪城楷,上海上海,4,1,http://2.taobao.com/item.htm?id=37161782214,http://img.alicdn.com/bao/uploaded/i4/T1DDxTFpNdXXcKIbI3_120x120.jpg,Lenovo
37168677915,9成7新ThinkPad T500 急等用钱-低价出售联想笔记本电脑,1500,1.使用时长：2.新旧程度描述：3.存在的问题：4.到手时间/有效期/适用条件：请联系本人QQ2958018...,2015-06-28 00:00:00,2015-07-29 20:42:36,纪城楷,上海上海,3,7,http://2.taobao.com/item.htm?id=37168677915,http://img.alicdn.com/bao/uploaded/i2/T1qNXRFDNgXXXbpGw4_120x120.jpg,Lenovo
37196615336,T420s顶配 只限南京,2000,1.使用时长：1年2.新旧程度描述：9.5成新3.存在的问题：使用痕迹4.到手时间/有效期/适用...,2014-11-25 00:00:00,2015-07-26 20:55:21,山之一毛,江苏南京,12,11,http://2.taobao.com/item.htm?id=37196615336,http://img.alicdn.com/bao/uploaded/i1/T1buhYFzpcXXbkUcA6_120x120.jpg,Lenovo
37228546302,全新联想B475e20188,2200,?全新全国联保2G内存，500G硬盘，双核CPU......,2015-02-09 00:00:00,2015-07-26 20:55:21,成龙g,福建漳州,0,0,http://2.taobao.com/item.htm?id=37228546302,http://img.alicdn.com/bao/uploaded/i2/T1_oNYFyJeXXcn7owU_120x120.jpg,Lenovo
37264270838,联想 Z475A 苏宁电器购买带发票且有原包装,2200,苏宁电器购买附发票凭证，9.8新，无碰撞无故障无拆修无进水。个人增配内存，其他详细配置官网查询。&nbsp...,2015-07-24 21:19:56,2015-07-26 21:19:54,cnqzfa,福建泉州,0,5,http://2.taobao.com/item.htm?id=37264270838,http://img.alicdn.com/bao/uploaded/i3/TB1X9NzIpXXXXX4XpXX_CW28pXX_120x120.jpg,Lenovo
37551923476,Lenovo/联想v460正品 英特尔 Core i5 M,2400,这款联想笔记本是几乎全新的14寸黑色游戏本，微软正版授权。顶级标配酷睿i5处理器，四核，秒杀大量3D游戏。...,2015-06-08 00:00:00,2015-07-26 20:55:21,新时代韩版瑞丽服饰,山东淄博,1,4,http://2.taobao.com/item.htm?id=37551923476,http://img.alicdn.com/bao/uploaded/i2/TB1O4m7HXXXXXbyXpXX6Z7o9VXX_120x120.jpg,Lenovo
37574403174,联想U310二手转让,2300,使用一年，发票找不到了，无拆无修。需要联系：13733173639 ,2015-02-09 00:00:00,2015-07-26 20:55:21,hao3999,河南南阳,1,3,http://2.taobao.com/item.htm?id=37574403174,http://img.alicdn.com/bao/uploaded/i1/T1yL5TFxJXXXXdwjs4_120x120.jpg,Lenovo
37608473397,联想IBM T400 T9400 4G内存14寸独显 DVD,1600,联想IBMT4002767AT8，酷睿双核T9400 2.53GHz高端处理器，内存已升级到4G，硬盘320G，独立显卡，...,2015-07-25 21:08:53,2015-07-26 21:08:52,caobing20022002,河北廊坊,6,25,http://2.taobao.com/item.htm?id=37608473397,http://img.alicdn.com/bao/uploaded/i1/TB1_Sv2IFXXXXbgXpXXlZRU7FXX_120x120.jpg,Lenovo
37721098753,联想笔记本 昭阳k27 升级I3-2330/12.5寸商务本/蓝牙/指纹,2000,"我2011年11月01日从淘宝卖家美能嘉业数码专营店店里买到的,当时这个宝贝卖4100.00元,现在转给需要的朋友。",2014-12-21 00:00:00,2015-07-26 20:55:21,gzduyongtb,贵州六盘水,0,2,http://2.taobao.com/item.htm?id=37721098753,http://img.alicdn.com/bao/uploaded/i3/T1hcLmFs0aXXcZbq.Z_120x120.jpg,Lenovo
37795849164,Lenovo 联想 扬天 B590A-ITH 15.6寸笔记本电脑 黑色,1988,1.使用时长：1.5年2.新旧程度描述：3.存在的问题：4.到手时间/有效期/适用条件： &nbsp...,2015-06-28 00:00:00,2015-07-26 20:55:21,juhuatjh,广东东莞,7,1,http://2.taobao.com/item.htm?id=37795849164,http://img.alicdn.com/bao/uploaded/i4/T1jOyBFz4cXXa0Fo3W_120x120.jpg,Lenovo
37960378251,二手电脑,2381,"95成新联想G50-70笔记本电脑15寸多。英特尔i5-4210u处理器,内存4GB，硬盘500GB，独显R5M230 2G...",2015-07-27 22:22:59,2015-07-28 08:22:59,wenbingz1989,广东深圳,0,0,http://2.taobao.com/item.htm?id=37960378251,http://img.alicdn.com/bao/uploaded/i4/T1ZiKBFp4fXXXpZak._120x120.jpg,Lenovo
37985109050,联想u310   13.3英寸  i3-2367M，1.4G  粉色 超极本  九九新,2388,几乎全新，用的也比较小心，没有刮痕等。粉色的，很赞的颜色。2012年12月底出厂的机器。cpui3-2367M，...,2015-02-01 00:00:00,2015-07-26 20:55:21,yanyan9906,上海上海,8,17,http://2.taobao.com/item.htm?id=37985109050,http://img.alicdn.com/bao/uploaded/i1/T1i5YtFD0bXXacch74_120x120.jpg,Lenovo
38018907804,联想V360笔记本,2100,配置：I3CPU4G内存500G硬盘蓝牙双显卡电脑9成新屏幕13.3寸，颜色：拉菲红 是一款很不错的商务...,2015-05-24 00:00:00,2015-07-26 20:55:21,gu2262531,浙江绍兴,1,4,http://2.taobao.com/item.htm?id=38018907804,http://img.alicdn.com/bao/uploaded/i1/TB1duNFGVXXXXXRXFXX1jYiFpXX_120x120.jpg,Lenovo
38020660613,转让自用联想thinkpadE420笔记本电脑,2100,三月份买的，帅哥开过光的电脑，14寸屏，A8-6410，1T，8G内存，常规硬盘开机20秒，成色95新，基本没怎么用...,2015-07-12 00:00:00,2015-07-26 20:55:21,54真心换真情,浙江宁波,16,5,http://2.taobao.com/item.htm?id=38020660613,http://img.alicdn.com/bao/uploaded/i2/TB1rFyuIFXXXXamXFXXZqdQ7VXX_120x120.jpg,Lenovo
38107751697,专柜正品联想Lenovo   型号V470,2300,联想Y450A-TSI(D)正规渠道购买，可联网查询，自己更换了一根4G内存，能满足日常办公所需，因我已换电脑...,2014-12-29 00:00:00,2015-07-26 20:55:21,carapresa77,陕西西安,0,0,http://2.taobao.com/item.htm?id=38107751697,http://img.alicdn.com/bao/uploaded/i4/T1qdz0FqdbXXck7HZ7_120x120.jpg,Lenovo
38121551898,联想z570,2200,联想thinkpade431闲置，准备出售。配置如下：i3第三代cpu，4g三代1600内存，500g硬盘，独立显卡n710。20...,2015-05-30 00:00:00,2015-07-26 20:55:21,tb5702334,贵州贵阳,3,14,http://2.taobao.com/item.htm?id=38121551898,http://img.alicdn.com/bao/uploaded/i3/T1GTv8FyhXXXXFL6w9_120x120.jpg,Lenovo
38157251107,自用thinkpad S420极高配置轻薄笔记本,2800, 仅限大连同城交易，可上门验货。ThinkPad系列:T410屏幕尺寸:14英寸 机械硬盘容量:320...,2015-07-09 00:00:00,2015-07-26 20:55:21,laurencemartin,北京北京,9,7,http://2.taobao.com/item.htm?id=38157251107,http://img.alicdn.com/bao/uploaded/i4/T1reoaFsxbXXXrd3rb_120x120.jpg,Lenovo
38178397602,国行在保好成色的联想y400  i5 4g 1tb gt750m 2gb,2999,2013年4月份购买的  成色95新  没有磕碰和明显的划痕的 保修至16年4月...,2015-05-23 00:00:00,2015-07-26 20:55:21,仁慈大米哥,江苏苏州,3,22,http://2.taobao.com/item.htm?id=38178397602,http://img.alicdn.com/bao/uploaded/i1/TB1JdWXGXXXXXXRXpXXpxrV.VXX_120x120.jpg,Lenovo
38489208020,"自用原装高端机Thinkpad/IBM/ T410,无拆无修",2000,"我2014年04月12日从淘宝卖家avatar001店里买到的,当时这个宝贝卖2500.00元,现在转给需要的朋友。",2015-07-29 10:48:21,2015-07-29 14:48:20,温馨嘉园,浙江杭州,0,1,http://2.taobao.com/item.htm?id=38489208020,http://img.alicdn.com/bao/uploaded/i3/TB1WXLAIFXXXXcFXFXXjea._FXX_120x120.jpg,Lenovo
38503746686,联想V460手提电脑,1600,"自用手提电脑,带指纹识别，还自加了一条内存,用时都很爱惜.喜欢的可以加旺旺聊.二手商品不退不换！贵重...",2015-07-17 00:00:00,2015-07-26 20:55:21,邓惠丹,广东阳江,6,0,http://2.taobao.com/item.htm?id=38503746686,http://img.alicdn.com/bao/uploaded/i2/TB17kX4HpXXXXbdXXXXo4QR9FXX_120x120.jpg,Lenovo
38572789215,联想电脑 联想THINKPAD,1990,1.使用时长:买了两年多，但不怎么用。无拆过，因为毕业，想卖出去。 2.新旧程度描述：九成3....,2015-06-22 00:00:00,2015-07-26 20:55:21,helendream2009,山东青岛,1,0,http://2.taobao.com/item.htm?id=38572789215,http://img.alicdn.com/bao/uploaded/i2/TB1AKWwIpXXXXX4XVXXIIuu8FXX_120x120.jpg,Lenovo
38634916485,联想 9成新I5 笔计本,1850,2009年初购买，Core2DuoCPUT8100，2GBDDR3内存，160GB硬盘，可以上联想官网查询下载驱动，机器自己用的...,2015-05-04 00:00:00,2015-07-26 20:55:21,ljp600025,浙江金华,5,4,http://2.taobao.com/item.htm?id=38634916485,http://img.alicdn.com/bao/uploaded/i1/TB1zEbpXXXXXXXHeFXXHdlxFFXX_120x120.jpg,Lenovo
38666646247,全新联想笔记本E430 3254JFC便宜转让,3000,1.使用时长：13年客户送的笔记本，因一直使用个人笔记本，这台闲置，累计使用了29个小时。2.新旧程度描...,2015-07-21 20:55:23,2015-07-26 20:55:21,eunicestef,河北廊坊,6,2,http://2.taobao.com/item.htm?id=38666646247,http://img.alicdn.com/bao/uploaded/i2/T1ih45FUVaXXb9UD3Z_120x120.jpg,Lenovo
38722464129,九五成新笔记本 Lenovo 联想 Thinkpad E520,1899,屏幕：15.6英寸高清屏处理器：英特尔Corei3 2.53GHz，最快的i3系列内存：2GB硬盘：500GB显...,2015-01-09 00:00:00,2015-07-26 20:55:21,apple小宇,河北沧州,9,6,http://2.taobao.com/item.htm?id=38722464129,http://img.alicdn.com/bao/uploaded/i4/T1B9R7FS4dXXXlTzw7_120x120.jpg,Lenovo
38736732839,ss二手笔记本001ss,2000,1.使用时长：7年2.新旧程度描述：那是相当相当的烂啊，但内部好的，运行很完美。3.存在的问题：键帽有...,2015-07-01 00:00:00,2015-07-26 20:55:21,yucanlang,山东东营,1,0,http://2.taobao.com/item.htm?id=38736732839,http://img.alicdn.com/bao/uploaded/i4/TB1q8EEIpXXXXbbXXXXLZhk_pXX_120x120.jpg,Lenovo
38745221093,联想 Thinkpad T400 正品行货  女生自用成色新,2400,1.使用时长：2.新旧程度描述：3.存在的问题：4.到手时间/有效期/适用条件： 自用T400小黑...,2015-06-17 00:00:00,2015-07-26 20:55:21,xuan860627,北京北京,0,3,http://2.taobao.com/item.htm?id=38745221093,http://img.alicdn.com/bao/uploaded/i3/TB1891YHXXXXXb0aXXXBE2iFXXX_120x120.jpg,Lenovo
38747909912,联想笔记本,1995,99成新，公司闲置不用，未修过，不接刀，谢谢， 出门左转还有闲置95新t410，需要者可以选购 ,2015-07-19 20:55:24,2015-07-26 20:55:21,iff1314,山东东营,0,0,http://2.taobao.com/item.htm?id=38747909912,http://img.alicdn.com/bao/uploaded/i3/T1RUeyFI0XXXXq3cIV_120x120.jpg,Lenovo
38776403643,联想yoga13 I5 4G内存 128固态 2G集显 360度旋转超级本,3050,1.使用时长：2012年12月购买2.新旧程度描述：9成新3.存在的问题：触摸板失效其他正常你也可以去联想...,2015-06-06 00:00:00,2015-07-29 20:40:27,吴晓迪1984,广西南宁,19,12,http://2.taobao.com/item.htm?id=38776403643,http://img.alicdn.com/bao/uploaded/i1/TB1GmUNHXXXXXbuXFXXLyWX7VXX_120x120.jpg,Lenovo
38778301757,联想笔记本电脑,3500,1.使用时长：20122.新旧程度描述：八成新3.存在的问题：没有任何问题4.到手时间/有效期/适用条件...,2015-07-20 00:00:00,2015-07-29 20:40:27,lxm11242424,江西赣州,0,0,http://2.taobao.com/item.htm?id=38778301757,http://img.alicdn.com/bao/uploaded/i2/T1YQiJFL8XXXcB3kHa_120x120.jpg,Lenovo
38825779499,二手联想昭阳 R2000(军工版),3500,纯血统，原装的，键盘有2个字母键掉了。可以作为个人收藏,2015-07-28 20:40:31,2015-07-29 20:40:27,lpigy,新疆乌鲁木齐,1,5,http://2.taobao.com/item.htm?id=38825779499,http://img.alicdn.com/bao/uploaded/i3/T1psO0FMVdXXc.MXPc_120x120.jpg,Lenovo
38916821831,联想E330 Thinkpad E330笔记本i3 2.2G/4G/64G固态/1G双显/3G模块,1978,真诚交易，有需要的联系我，,2015-07-25 21:30:04,2015-07-26 21:30:04,qq465792117,湖北武汉,0,13,http://2.taobao.com/item.htm?id=38916821831,http://img.alicdn.com/bao/uploaded/i1/T1AAvtFQ8aXXb28nvb_120x120.jpg,Lenovo
38994094292,ThinkPad E430 3254BF2 I5-3210m 4G 500G GT610m 1G USB3.0,2499,ThinkPadE4303254BF2I5-3210m4G500GGT610m1GUSB3.09成新，主要是A面边框部分有轻微刮痕，原配电源...,2015-05-21 00:00:00,2015-07-26 21:03:34,sdjfh_2008,海外海外,0,1,http://2.taobao.com/item.htm?id=38994094292,http://img.alicdn.com/bao/uploaded/i2/T1wwQXFIlcXXbj1WzX_120x120.jpg,Lenovo
38999822794,ThinkPad E530(325958C) E530 58C 4G 500G 1G独显 笔记本,2800, 游戏本本是14年08月份购买平时玩魔兽世界，穿越火线，lol之类的都不在话下可以说针对所有办公.家...,2015-03-18 00:00:00,2015-07-26 20:55:21,110258wanghua,内蒙古呼和浩特,4,0,http://2.taobao.com/item.htm?id=38999822794,http://img.alicdn.com/bao/uploaded/i1/TB1.mrBGVXXXXcDapXXbct47FXX_120x120.jpg,Lenovo
39107163472,8成新联想ThinkPad X220i 4G 500G,1500,曹阳武宁地区可以当面交易电脑型号 联想4286AC8操作系统 MicrosoftWindows7旗舰版&n...,2015-07-23 20:40:43,2015-07-29 20:40:27,guochangyue,上海上海,6,19,http://2.taobao.com/item.htm?id=39107163472,http://img.alicdn.com/bao/uploaded/i4/TB1LjQhIFXXXXbgXFXXQm1n.FXX_120x120.jpg,Lenovo
39120619906,联想SL410K,2000, 1.使用时长：2010年12月产的， 2.新旧程度描述：用了近两年 3.存在的问题：...,2015-07-25 23:08:52,2015-07-26 21:08:52,红顶屋_2005,湖北武汉,0,0,http://2.taobao.com/item.htm?id=39120619906,http://img.alicdn.com/bao/uploaded/i1/TB1WImxIpXXXXbZaXXX4_7t.VXX_120x120.jpg,Lenovo
39153370282,二手T410,2000,1.使用时长：半年2.新旧程度描述：98成新3.存在的问题：无任何问题本公司因为要搬迁别处，故特价处理...,2015-05-18 00:00:00,2015-07-26 21:01:25,好园丁教育,北京北京,9,1,http://2.taobao.com/item.htm?id=39153370282,http://img.alicdn.com/bao/uploaded/i1/T1ESjnFB0hXXXzhpZ._120x120.jpg,Lenovo
39186009493,联想（Lenovo） IdeaPad Yoga11S 11.6英寸超极本日光橙,3699,1.使用时长：13年9月份在金鹰家电买的，当时是新款，买的时候很贵2.新旧程度描述：因为是女生，所以没怎...,2015-06-30 00:00:00,2015-07-29 20:40:27,李小洛521,山东临沂,16,16,http://2.taobao.com/item.htm?id=39186009493,http://img.alicdn.com/bao/uploaded/i3/T16ioHFPlaXXbb6fo1_120x120.jpg,Lenovo
39186927038,联想E40,1982,配置如图所示，电池损耗40%SSD+HHD2.5寸320G带硬盘盒,2015-07-02 00:00:00,2015-07-26 20:57:32,zzmxshipin2010,河南郑州,0,0,http://2.taobao.com/item.htm?id=39186927038,http://img.alicdn.com/bao/uploaded/i4/T1cKIHFUpdXXbpnZPX_120x120.jpg,Lenovo
39199052504,IBM ThinkPad-T60-19514MU全新组装本本,1800,1.使用时长：6个月 2.新旧程度描述：8成新3.存在的问题：没有4.到手时间/有效期/适用条...,2015-05-07 00:00:00,2015-07-26 21:01:25,承承心实业科技,广东东莞,1,4,http://2.taobao.com/item.htm?id=39199052504,http://img.alicdn.com/bao/uploaded/i1/T1xmIIFJNaXXaPyC3._120x120.jpg,Lenovo
39228721803,联想Y480 三代  i3  i5  i7,2200,联想 Y480 I5 3210QM 2.50GHZ 4G1t ATI GT65...,2015-07-19 20:57:33,2015-07-26 20:57:32,蒲公英的梦70,北京北京,4,6,http://2.taobao.com/item.htm?id=39228721803,http://img.alicdn.com/bao/uploaded/i4/TB1BW1QGFXXXXbKXpXX.oqm.XXX_120x120.jpg,Lenovo
39250211596,二手笔记本电脑 双核 DELL 14寸独显宽屏上网本,2000,"我2014年02月27日从淘宝卖家yitian521234店里买到的,当时这个宝贝卖1960.00元,现在转给需要的朋友。",2015-07-24 20:55:23,2015-07-26 20:55:21,yeshenwang,河南驻马店,1,0,http://2.taobao.com/item.htm?id=39250211596,http://img.alicdn.com/bao/uploaded/i1/T1Cie6Ft4dXXX.2uw9_120x120.jpg,Lenovo
